store_code,sku,sale_date,units_sold,unit_price,promotion_code
MANNHEIM-01,TILE-CUTTER,2025-02-19,20,21.00,
MANNHEIM-01,TILE-CUTTER,2025-02-20,21,21.00,
MANNHEIM-01,TILE-CUTTER,2025-02-21,20,21.00,
MANNHEIM-01,TILE-CUTTER,2025-02-22,18,21.00,
MANNHEIM-01,TILE-CUTTER,2025-02-23,17,21.00,
MANNHEIM-01,TILE-CUTTER,2025-02-24,19,21.00,
MANNHEIM-01,TILE-CUTTER,2025-02-25,17,21.00,
MANNHEIM-01,TILE-CUTTER,2025-02-26,18,21.00,
MANNHEIM-01,TILE-CUTTER,2025-02-27,18,21.00,
MANNHEIM-01,TILE-CUTTER,2025-02-28,20,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-01,20,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-02,20,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-03,20,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-04,16,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-05,17,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-06,20,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-07,17,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-08,17,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-09,17,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-10,18,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-11,20,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-12,18,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-13,17,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-14,20,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-15,19,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-16,20,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-17,20,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-18,18,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-19,17,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-20,20,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-21,16,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-22,15,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-23,18,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-24,17,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-25,15,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-26,16,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-27,17,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-28,18,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-29,16,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-30,17,21.00,
MANNHEIM-01,TILE-CUTTER,2025-03-31,19,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-01,19,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-02,15,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-03,15,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-04,15,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-05,17,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-06,18,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-07,16,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-08,18,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-09,15,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-10,16,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-11,15,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-12,14,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-13,16,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-14,16,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-15,14,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-16,14,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-17,14,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-18,15,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-19,14,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-20,18,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-21,17,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-22,15,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-23,15,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-24,14,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-25,16,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-26,16,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-27,15,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-28,17,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-29,18,21.00,
MANNHEIM-01,TILE-CUTTER,2025-04-30,18,21.00,
MANNHEIM-01,LADDER-ALU,2025-01-01,24,24.00,
MANNHEIM-01,LADDER-ALU,2025-01-02,21,24.00,
MANNHEIM-01,LADDER-ALU,2025-01-03,21,24.00,
MANNHEIM-01,LADDER-ALU,2025-01-04,22,24.00,
MANNHEIM-01,LADDER-ALU,2025-01-05,21,24.00,
MANNHEIM-01,LADDER-ALU,2025-01-06,22,24.00,
MANNHEIM-01,LADDER-ALU,2025-01-07,23,24.00,
MANNHEIM-01,LADDER-ALU,2025-01-08,21,24.00,
MANNHEIM-01,LADDER-ALU,2025-01-09,23,24.00,
MANNHEIM-01,LADDER-ALU,2025-01-10,23,24.00,
MANNHEIM-01,DIY-006,2025-01-01,25,27.00,
MANNHEIM-01,DIY-006,2025-01-02,22,27.00,
MANNHEIM-01,DIY-006,2025-01-03,23,27.00,
MANNHEIM-01,DIY-006,2025-01-04,22,27.00,
MANNHEIM-01,DIY-006,2025-01-05,24,27.00,
MANNHEIM-01,DIY-006,2025-01-06,22,27.00,
MANNHEIM-01,DIY-006,2025-01-07,25,27.00,
MANNHEIM-01,DIY-006,2025-01-08,23,27.00,
MANNHEIM-01,DIY-006,2025-01-09,22,27.00,
MANNHEIM-01,DIY-006,2025-01-10,25,27.00,
MANNHEIM-01,DIY-006,2025-01-11,25,27.00,
MANNHEIM-01,DIY-006,2025-01-12,22,27.00,
MANNHEIM-01,DIY-006,2025-01-13,23,27.00,
MANNHEIM-01,DIY-006,2025-01-14,25,27.00,
MANNHEIM-01,DIY-006,2025-01-15,25,27.00,
MANNHEIM-01,DIY-006,2025-01-16,23,27.00,
MANNHEIM-01,DIY-006,2025-01-17,24,27.00,
MANNHEIM-01,DIY-006,2025-01-18,25,27.00,
MANNHEIM-01,DIY-006,2025-01-19,22,27.00,
MANNHEIM-01,DIY-006,2025-01-20,24,27.00,
MANNHEIM-01,DIY-006,2025-01-21,21,27.00,
MANNHEIM-01,DIY-006,2025-01-22,21,27.00,
MANNHEIM-01,DIY-006,2025-01-23,24,27.00,
MANNHEIM-01,DIY-006,2025-01-24,21,27.00,
MANNHEIM-01,DIY-006,2025-01-25,22,27.00,
MANNHEIM-01,DIY-006,2025-01-26,22,27.00,
MANNHEIM-01,DIY-006,2025-01-27,24,27.00,
MANNHEIM-01,DIY-006,2025-01-28,22,27.00,
MANNHEIM-01,DIY-006,2025-01-29,21,27.00,
MANNHEIM-01,DIY-006,2025-01-30,25,27.00,
MANNHEIM-01,DIY-006,2025-01-31,24,27.00,
MANNHEIM-01,DIY-006,2025-02-01,24,27.00,
MANNHEIM-01,DIY-006,2025-02-02,23,27.00,
MANNHEIM-01,DIY-006,2025-02-03,24,27.00,
MANNHEIM-01,DIY-006,2025-02-04,21,27.00,
MANNHEIM-01,DIY-006,2025-02-05,22,27.00,
MANNHEIM-01,DIY-006,2025-02-06,21,27.00,
MANNHEIM-01,DIY-006,2025-02-07,25,27.00,
MANNHEIM-01,DIY-006,2025-02-08,22,27.00,
MANNHEIM-01,DIY-006,2025-02-09,25,27.00,
MANNHEIM-01,DIY-006,2025-02-10,21,27.00,
MANNHEIM-01,DIY-006,2025-02-11,23,27.00,
MANNHEIM-01,DIY-006,2025-02-12,25,27.00,
MANNHEIM-01,DIY-006,2025-02-13,25,27.00,
MANNHEIM-01,DIY-006,2025-02-14,23,27.00,
MANNHEIM-01,DIY-006,2025-02-15,21,27.00,
MANNHEIM-01,DIY-006,2025-02-16,23,27.00,
MANNHEIM-01,DIY-006,2025-02-17,24,27.00,
MANNHEIM-01,DIY-006,2025-02-18,24,27.00,
MANNHEIM-01,DIY-006,2025-02-19,25,27.00,
MANNHEIM-01,DIY-006,2025-02-20,25,27.00,
MANNHEIM-01,DIY-006,2025-02-21,22,27.00,
MANNHEIM-01,DIY-006,2025-02-22,22,27.00,
MANNHEIM-01,DIY-006,2025-02-23,24,27.00,
MANNHEIM-01,DIY-006,2025-02-24,24,27.00,
MANNHEIM-01,DIY-006,2025-02-25,23,27.00,
MANNHEIM-01,DIY-006,2025-02-26,21,27.00,
MANNHEIM-01,DIY-006,2025-02-27,24,27.00,
MANNHEIM-01,DIY-006,2025-02-28,24,27.00,
MANNHEIM-01,DIY-006,2025-03-01,24,27.00,
MANNHEIM-01,DIY-006,2025-03-02,24,27.00,
MANNHEIM-01,DIY-006,2025-03-03,25,27.00,
MANNHEIM-01,DIY-006,2025-03-04,21,27.00,
MANNHEIM-01,DIY-006,2025-03-05,25,27.00,
MANNHEIM-01,DIY-006,2025-03-06,21,27.00,
MANNHEIM-01,DIY-006,2025-03-07,22,27.00,
MANNHEIM-01,DIY-006,2025-03-08,23,27.00,
MANNHEIM-01,DIY-006,2025-03-09,22,27.00,
MANNHEIM-01,DIY-006,2025-03-10,22,27.00,
MANNHEIM-01,DIY-006,2025-03-11,23,27.00,
MANNHEIM-01,DIY-006,2025-03-12,25,27.00,
MANNHEIM-01,DIY-006,2025-03-13,21,27.00,
MANNHEIM-01,DIY-006,2025-03-14,21,27.00,
MANNHEIM-01,DIY-006,2025-03-15,21,27.00,
MANNHEIM-01,DIY-006,2025-03-16,23,27.00,
MANNHEIM-01,DIY-006,2025-03-17,21,27.00,
MANNHEIM-01,DIY-006,2025-03-18,22,27.00,
MANNHEIM-01,DIY-006,2025-03-19,21,27.00,
MANNHEIM-01,DIY-006,2025-03-20,25,27.00,
MANNHEIM-01,DIY-006,2025-03-21,23,27.00,
MANNHEIM-01,DIY-006,2025-03-22,23,27.00,
MANNHEIM-01,DIY-006,2025-03-23,25,27.00,
MANNHEIM-01,DIY-006,2025-03-24,25,27.00,
MANNHEIM-01,DIY-006,2025-03-25,22,27.00,
MANNHEIM-01,DIY-006,2025-03-26,24,27.00,
MANNHEIM-01,DIY-006,2025-03-27,22,27.00,
MANNHEIM-01,DIY-006,2025-03-28,21,27.00,
MANNHEIM-01,DIY-006,2025-03-29,24,27.00,
MANNHEIM-01,DIY-006,2025-03-30,22,27.00,
MANNHEIM-01,DIY-006,2025-03-31,21,27.00,
MANNHEIM-01,DIY-006,2025-04-01,24,27.00,
MANNHEIM-01,DIY-006,2025-04-02,22,27.00,
MANNHEIM-01,DIY-006,2025-04-03,22,27.00,
MANNHEIM-01,DIY-006,2025-04-04,21,27.00,
MANNHEIM-01,DIY-006,2025-04-05,21,27.00,
MANNHEIM-01,DIY-006,2025-04-06,25,27.00,
MANNHEIM-01,DIY-006,2025-04-07,25,27.00,
MANNHEIM-01,DIY-006,2025-04-08,22,27.00,
MANNHEIM-01,DIY-006,2025-04-09,22,27.00,
MANNHEIM-01,DIY-006,2025-04-10,24,27.00,
MANNHEIM-01,DIY-006,2025-04-11,23,27.00,
MANNHEIM-01,DIY-006,2025-04-12,24,27.00,
MANNHEIM-01,DIY-006,2025-04-13,22,27.00,
MANNHEIM-01,DIY-006,2025-04-14,25,27.00,
MANNHEIM-01,DIY-006,2025-04-15,25,27.00,
MANNHEIM-01,DIY-006,2025-04-16,23,27.00,
MANNHEIM-01,DIY-006,2025-04-17,23,27.00,
MANNHEIM-01,DIY-006,2025-04-18,24,27.00,
MANNHEIM-01,DIY-006,2025-04-19,25,27.00,
MANNHEIM-01,DIY-006,2025-04-20,25,27.00,
MANNHEIM-01,DIY-006,2025-04-21,21,27.00,
MANNHEIM-01,DIY-006,2025-04-22,25,27.00,
MANNHEIM-01,DIY-006,2025-04-23,21,27.00,
MANNHEIM-01,DIY-006,2025-04-24,24,27.00,
MANNHEIM-01,DIY-006,2025-04-25,25,27.00,
MANNHEIM-01,DIY-006,2025-04-26,24,27.00,
MANNHEIM-01,DIY-006,2025-04-27,23,27.00,
MANNHEIM-01,DIY-006,2025-04-28,25,27.00,
MANNHEIM-01,DIY-006,2025-04-29,25,27.00,
MANNHEIM-01,DIY-006,2025-04-30,24,27.00,
MANNHEIM-01,DIY-007,2025-01-01,23,30.00,
MANNHEIM-01,DIY-007,2025-01-02,25,30.00,
MANNHEIM-01,DIY-007,2025-01-03,26,30.00,
MANNHEIM-01,DIY-007,2025-01-04,22,30.00,
MANNHEIM-01,DIY-007,2025-01-05,24,30.00,
MANNHEIM-01,DIY-007,2025-01-06,26,30.00,
MANNHEIM-01,DIY-007,2025-01-07,22,30.00,
MANNHEIM-01,DIY-007,2025-01-08,23,30.00,
MANNHEIM-01,DIY-007,2025-01-09,22,30.00,
MANNHEIM-01,DIY-007,2025-01-10,23,30.00,
MANNHEIM-01,DIY-007,2025-01-11,25,30.00,
MANNHEIM-01,DIY-007,2025-01-12,25,30.00,
MANNHEIM-01,DIY-007,2025-01-13,24,30.00,
MANNHEIM-01,DIY-007,2025-01-14,24,30.00,
MANNHEIM-01,DIY-007,2025-01-15,22,30.00,
MANNHEIM-01,DIY-007,2025-01-16,24,30.00,
MANNHEIM-01,DIY-007,2025-01-17,24,30.00,
MANNHEIM-01,DIY-007,2025-01-18,25,30.00,
MANNHEIM-01,DIY-007,2025-01-19,22,30.00,
MANNHEIM-01,DIY-007,2025-01-20,24,30.00,
MANNHEIM-01,DIY-007,2025-01-21,22,30.00,
MANNHEIM-01,DIY-007,2025-01-22,26,30.00,
MANNHEIM-01,DIY-007,2025-01-23,25,30.00,
MANNHEIM-01,DIY-007,2025-01-24,22,30.00,
MANNHEIM-01,DIY-007,2025-01-25,26,30.00,
MANNHEIM-01,DIY-007,2025-01-26,26,30.00,
MANNHEIM-01,DIY-007,2025-01-27,23,30.00,
MANNHEIM-01,DIY-007,2025-01-28,25,30.00,
MANNHEIM-01,DIY-007,2025-01-29,22,30.00,
MANNHEIM-01,DIY-007,2025-01-30,25,30.00,
MANNHEIM-01,DIY-007,2025-01-31,22,30.00,
MANNHEIM-01,DIY-007,2025-02-01,25,30.00,
MANNHEIM-01,DIY-007,2025-02-02,25,30.00,
MANNHEIM-01,DIY-007,2025-02-03,22,30.00,
MANNHEIM-01,DIY-007,2025-02-04,25,30.00,
MANNHEIM-01,DIY-007,2025-02-05,26,30.00,
MANNHEIM-01,DIY-007,2025-02-06,24,30.00,
MANNHEIM-01,DIY-007,2025-02-07,24,30.00,
MANNHEIM-01,DIY-007,2025-02-08,22,30.00,
MANNHEIM-01,DIY-007,2025-02-09,25,30.00,
MANNHEIM-01,DIY-007,2025-02-10,25,30.00,
MANNHEIM-01,DIY-007,2025-02-11,24,30.00,
MANNHEIM-01,DIY-007,2025-02-12,22,30.00,
MANNHEIM-01,DIY-007,2025-02-13,24,30.00,
MANNHEIM-01,DIY-007,2025-02-14,26,30.00,
MANNHEIM-01,DIY-007,2025-02-15,24,30.00,
MANNHEIM-01,DIY-007,2025-02-16,24,30.00,
MANNHEIM-01,DIY-007,2025-02-17,23,30.00,
MANNHEIM-01,DIY-007,2025-02-18,24,30.00,
MANNHEIM-01,DIY-007,2025-02-19,23,30.00,
MANNHEIM-01,DIY-007,2025-02-20,23,30.00,
MANNHEIM-01,DIY-007,2025-02-21,23,30.00,
MANNHEIM-01,DIY-007,2025-02-22,24,30.00,
MANNHEIM-01,DIY-007,2025-02-23,23,30.00,
MANNHEIM-01,DIY-007,2025-02-24,26,30.00,
MANNHEIM-01,DIY-007,2025-02-25,25,30.00,
MANNHEIM-01,DIY-007,2025-02-26,22,30.00,
MANNHEIM-01,DIY-007,2025-02-27,24,30.00,
MANNHEIM-01,DIY-007,2025-02-28,24,30.00,
MANNHEIM-01,DIY-007,2025-03-01,24,30.00,
MANNHEIM-01,DIY-007,2025-03-02,26,30.00,
MANNHEIM-01,DIY-007,2025-03-03,22,30.00,
MANNHEIM-01,DIY-007,2025-03-04,22,30.00,
MANNHEIM-01,DIY-007,2025-03-05,24,30.00,
MANNHEIM-01,DIY-007,2025-03-06,22,30.00,
MANNHEIM-01,DIY-007,2025-03-07,26,30.00,
MANNHEIM-01,DIY-007,2025-03-08,23,30.00,
MANNHEIM-01,DIY-007,2025-03-09,24,30.00,
MANNHEIM-01,DIY-007,2025-03-10,25,30.00,
MANNHEIM-01,DIY-007,2025-03-11,26,30.00,
MANNHEIM-01,DIY-007,2025-03-12,23,30.00,
MANNHEIM-01,DIY-007,2025-03-13,22,30.00,
MANNHEIM-01,DIY-007,2025-03-14,25,30.00,
MANNHEIM-01,DIY-007,2025-03-15,25,30.00,
MANNHEIM-01,DIY-007,2025-03-16,25,30.00,
MANNHEIM-01,DIY-007,2025-03-17,24,30.00,
MANNHEIM-01,DIY-007,2025-03-18,24,30.00,
MANNHEIM-01,DIY-007,2025-03-19,26,30.00,
MANNHEIM-01,DIY-007,2025-03-20,22,30.00,
MANNHEIM-01,DIY-007,2025-03-21,23,30.00,
MANNHEIM-01,DIY-007,2025-03-22,25,30.00,
MANNHEIM-01,DIY-007,2025-03-23,22,30.00,
MANNHEIM-01,DIY-007,2025-03-24,26,30.00,
MANNHEIM-01,DIY-007,2025-03-25,23,30.00,
MANNHEIM-01,DIY-007,2025-03-26,24,30.00,
MANNHEIM-01,DIY-007,2025-03-27,25,30.00,
MANNHEIM-01,DIY-007,2025-03-28,24,30.00,
MANNHEIM-01,DIY-007,2025-03-29,25,30.00,
MANNHEIM-01,DIY-007,2025-03-30,25,30.00,
MANNHEIM-01,DIY-007,2025-03-31,24,30.00,
MANNHEIM-01,DIY-007,2025-04-01,22,30.00,
MANNHEIM-01,DIY-007,2025-04-02,22,30.00,
MANNHEIM-01,DIY-007,2025-04-03,26,30.00,
MANNHEIM-01,DIY-007,2025-04-04,26,30.00,
MANNHEIM-01,DIY-007,2025-04-05,24,30.00,
MANNHEIM-01,DIY-007,2025-04-06,25,30.00,
MANNHEIM-01,DIY-007,2025-04-07,22,30.00,
MANNHEIM-01,DIY-007,2025-04-08,23,30.00,
MANNHEIM-01,DIY-007,2025-04-09,26,30.00,
MANNHEIM-01,DIY-007,2025-04-10,22,30.00,
MANNHEIM-01,DIY-007,2025-04-11,22,30.00,
MANNHEIM-01,DIY-007,2025-04-12,25,30.00,
MANNHEIM-01,DIY-007,2025-04-13,24,30.00,
MANNHEIM-01,DIY-007,2025-04-14,24,30.00,
MANNHEIM-01,DIY-007,2025-04-15,25,30.00,
MANNHEIM-01,DIY-007,2025-04-16,24,30.00,
MANNHEIM-01,DIY-007,2025-04-17,23,30.00,
MANNHEIM-01,DIY-007,2025-04-18,22,30.00,
MANNHEIM-01,DIY-007,2025-04-19,24,30.00,
MANNHEIM-01,DIY-007,2025-04-20,24,30.00,
MANNHEIM-01,DIY-007,2025-04-21,22,30.00,
MANNHEIM-01,DIY-007,2025-04-22,22,30.00,
MANNHEIM-01,DIY-007,2025-04-23,23,30.00,
MANNHEIM-01,DIY-007,2025-04-24,23,30.00,
MANNHEIM-01,DIY-007,2025-04-25,22,30.00,
MANNHEIM-01,DIY-007,2025-04-26,23,30.00,
MANNHEIM-01,DIY-007,2025-04-27,22,30.00,
MANNHEIM-01,DIY-007,2025-04-28,22,30.00,
MANNHEIM-01,DIY-007,2025-04-29,24,30.00,
MANNHEIM-01,DIY-007,2025-04-30,26,30.00,
MANNHEIM-01,DIY-008,2025-01-01,27,33.00,
MANNHEIM-01,DIY-008,2025-01-02,27,33.00,
MANNHEIM-01,DIY-008,2025-01-03,24,33.00,
MANNHEIM-01,DIY-008,2025-01-04,23,33.00,
MANNHEIM-01,DIY-008,2025-01-05,25,33.00,
MANNHEIM-01,DIY-008,2025-01-06,25,33.00,
MANNHEIM-01,DIY-008,2025-01-07,27,33.00,
MANNHEIM-01,DIY-008,2025-01-08,26,33.00,
MANNHEIM-01,DIY-008,2025-01-09,23,33.00,
MANNHEIM-01,DIY-008,2025-01-10,24,33.00,
MANNHEIM-01,DIY-008,2025-01-11,24,33.00,
MANNHEIM-01,DIY-008,2025-01-12,26,33.00,
MANNHEIM-01,DIY-008,2025-01-13,26,33.00,
MANNHEIM-01,DIY-008,2025-01-14,25,33.00,
MANNHEIM-01,DIY-008,2025-01-15,25,33.00,
MANNHEIM-01,DIY-008,2025-01-16,25,33.00,
MANNHEIM-01,DIY-008,2025-01-17,26,33.00,
MANNHEIM-01,DIY-008,2025-01-18,26,33.00,
MANNHEIM-01,DIY-008,2025-01-19,26,33.00,
MANNHEIM-01,DIY-008,2025-01-20,25,33.00,
MANNHEIM-01,DIY-008,2025-01-21,26,33.00,
MANNHEIM-01,DIY-008,2025-01-22,23,33.00,
MANNHEIM-01,DIY-008,2025-01-23,24,33.00,
MANNHEIM-01,DIY-008,2025-01-24,23,33.00,
MANNHEIM-01,DIY-008,2025-01-25,24,33.00,
MANNHEIM-01,DIY-008,2025-01-26,25,33.00,
MANNHEIM-01,DIY-008,2025-01-27,27,33.00,
MANNHEIM-01,DIY-008,2025-01-28,24,33.00,
MANNHEIM-01,DIY-008,2025-01-29,25,33.00,
MANNHEIM-01,DIY-008,2025-01-30,23,33.00,
MANNHEIM-01,DIY-008,2025-01-31,23,33.00,
MANNHEIM-01,DIY-008,2025-02-01,23,33.00,
MANNHEIM-01,DIY-008,2025-02-02,24,33.00,
MANNHEIM-01,DIY-008,2025-02-03,27,33.00,
MANNHEIM-01,DIY-008,2025-02-04,23,33.00,
MANNHEIM-01,DIY-008,2025-02-05,27,33.00,
MANNHEIM-01,DIY-008,2025-02-06,27,33.00,
MANNHEIM-01,DIY-008,2025-02-07,26,33.00,
MANNHEIM-01,DIY-008,2025-02-08,27,33.00,
MANNHEIM-01,DIY-008,2025-02-09,24,33.00,
MANNHEIM-01,DIY-008,2025-02-10,23,33.00,
MANNHEIM-01,DIY-008,2025-02-11,25,33.00,
MANNHEIM-01,DIY-008,2025-02-12,24,33.00,
MANNHEIM-01,DIY-008,2025-02-13,25,33.00,
MANNHEIM-01,DIY-008,2025-02-14,26,33.00,
MANNHEIM-01,DIY-008,2025-02-15,27,33.00,
MANNHEIM-01,DIY-008,2025-02-16,24,33.00,
MANNHEIM-01,DIY-008,2025-02-17,23,33.00,
MANNHEIM-01,DIY-008,2025-02-18,27,33.00,
MANNHEIM-01,DIY-008,2025-02-19,26,33.00,
MANNHEIM-01,DIY-008,2025-02-20,25,33.00,
MANNHEIM-01,DIY-008,2025-02-21,26,33.00,
MANNHEIM-01,DIY-008,2025-02-22,25,33.00,
MANNHEIM-01,DIY-008,2025-02-23,23,33.00,
MANNHEIM-01,DIY-008,2025-02-24,27,33.00,
MANNHEIM-01,DIY-008,2025-02-25,27,33.00,
MANNHEIM-01,DIY-008,2025-02-26,24,33.00,
MANNHEIM-01,DIY-008,2025-02-27,24,33.00,
MANNHEIM-01,DIY-008,2025-02-28,25,33.00,
MANNHEIM-01,DIY-008,2025-03-01,26,33.00,
MANNHEIM-01,DIY-008,2025-03-02,23,33.00,
MANNHEIM-01,DIY-008,2025-03-03,26,33.00,
MANNHEIM-01,DIY-008,2025-03-04,23,33.00,
MANNHEIM-01,DIY-008,2025-03-05,26,33.00,
MANNHEIM-01,DIY-008,2025-03-06,25,33.00,
MANNHEIM-01,DIY-008,2025-03-07,23,33.00,
MANNHEIM-01,DIY-008,2025-03-08,26,33.00,
MANNHEIM-01,DIY-008,2025-03-09,27,33.00,
MANNHEIM-01,DIY-008,2025-03-10,24,33.00,
MANNHEIM-01,DIY-008,2025-03-11,24,33.00,
MANNHEIM-01,DIY-008,2025-03-12,26,33.00,
MANNHEIM-01,DIY-008,2025-03-13,25,33.00,
MANNHEIM-01,DIY-008,2025-03-14,26,33.00,
MANNHEIM-01,DIY-008,2025-03-15,23,33.00,
MANNHEIM-01,DIY-008,2025-03-16,25,33.00,
MANNHEIM-01,DIY-008,2025-03-17,26,33.00,
MANNHEIM-01,DIY-008,2025-03-18,23,33.00,
MANNHEIM-01,DIY-008,2025-03-19,25,33.00,
MANNHEIM-01,DIY-008,2025-03-20,25,33.00,
MANNHEIM-01,DIY-008,2025-03-21,27,33.00,
MANNHEIM-01,DIY-008,2025-03-22,26,33.00,
MANNHEIM-01,DIY-008,2025-03-23,24,33.00,
MANNHEIM-01,DIY-008,2025-03-24,23,33.00,
MANNHEIM-01,DIY-008,2025-03-25,24,33.00,
MANNHEIM-01,DIY-008,2025-03-26,26,33.00,
MANNHEIM-01,DIY-008,2025-03-27,26,33.00,
MANNHEIM-01,DIY-008,2025-03-28,25,33.00,
MANNHEIM-01,DIY-008,2025-03-29,26,33.00,
MANNHEIM-01,DIY-008,2025-03-30,24,33.00,
MANNHEIM-01,DIY-008,2025-03-31,26,33.00,
MANNHEIM-01,DIY-008,2025-04-01,25,33.00,
MANNHEIM-01,DIY-008,2025-04-02,26,33.00,
MANNHEIM-01,DIY-008,2025-04-03,24,33.00,
MANNHEIM-01,DIY-008,2025-04-04,24,33.00,
MANNHEIM-01,DIY-008,2025-04-05,26,33.00,
MANNHEIM-01,DIY-008,2025-04-06,26,33.00,
MANNHEIM-01,DIY-008,2025-04-07,27,33.00,
MANNHEIM-01,DIY-008,2025-04-08,25,33.00,
MANNHEIM-01,DIY-008,2025-04-09,26,33.00,
MANNHEIM-01,DIY-008,2025-04-10,26,33.00,
MANNHEIM-01,DIY-008,2025-04-11,26,33.00,
MANNHEIM-01,DIY-008,2025-04-12,24,33.00,
MANNHEIM-01,DIY-008,2025-04-13,27,33.00,
MANNHEIM-01,DIY-008,2025-04-14,26,33.00,
MANNHEIM-01,DIY-008,2025-04-15,24,33.00,
MANNHEIM-01,DIY-008,2025-04-16,23,33.00,
MANNHEIM-01,DIY-008,2025-04-17,27,33.00,
MANNHEIM-01,DIY-008,2025-04-18,27,33.00,
MANNHEIM-01,DIY-008,2025-04-19,25,33.00,
MANNHEIM-01,DIY-008,2025-04-20,26,33.00,
MANNHEIM-01,DIY-008,2025-04-21,23,33.00,
MANNHEIM-01,DIY-008,2025-04-22,26,33.00,
MANNHEIM-01,DIY-008,2025-04-23,26,33.00,
MANNHEIM-01,DIY-008,2025-04-24,23,33.00,
MANNHEIM-01,DIY-008,2025-04-25,27,33.00,
MANNHEIM-01,DIY-008,2025-04-26,25,33.00,
MANNHEIM-01,DIY-008,2025-04-27,26,33.00,
MANNHEIM-01,DIY-008,2025-04-28,25,33.00,
MANNHEIM-01,DIY-008,2025-04-29,25,33.00,
MANNHEIM-01,DIY-008,2025-04-30,24,33.00,
MANNHEIM-01,DIY-009,2025-01-01,27,36.00,
MANNHEIM-01,DIY-009,2025-01-02,27,36.00,
MANNHEIM-01,DIY-009,2025-01-03,26,36.00,
MANNHEIM-01,DIY-009,2025-01-04,24,36.00,
MANNHEIM-01,DIY-009,2025-01-05,25,36.00,
MANNHEIM-01,DIY-009,2025-01-06,25,36.00,
MANNHEIM-01,DIY-009,2025-01-07,27,36.00,
MANNHEIM-01,DIY-009,2025-01-08,25,36.00,
MANNHEIM-01,DIY-009,2025-01-09,26,36.00,
MANNHEIM-01,DIY-009,2025-01-10,27,36.00,
MANNHEIM-01,DIY-009,2025-01-11,25,36.00,
MANNHEIM-01,DIY-009,2025-01-12,26,36.00,
MANNHEIM-01,DIY-009,2025-01-13,26,36.00,
MANNHEIM-01,DIY-009,2025-01-14,24,36.00,
